,net_alan,brut_alan,kredi_durumu,kat_sayisi,isitma,bulundugu_kat,bina_yasi,esya,kullanim_durumu,fiyat,il,ilce,mahalle,oda_sayisi,toplam_oda_sayisi,lat,lng
5052,85,88,1,4,2,1,33,0,2,2300000,İstanbul,Üsküdar,Selimiye, 3 + 1 ,4,41.0265498,29.0151321
5053,100,120,1,4,2,0,33,0,1,1250000,İstanbul,Üsküdar,Ünalan, 2 + 1 ,3,41.0265498,29.0151321
5054,100,120,1,6,2,4,18,0,0,1590000,İstanbul,Üsküdar,Ünalan, 3 + 1 ,4,41.0265498,29.0151321
5055,75,85,1,5,2,1,8,0,0,1900000,İstanbul,Üsküdar,Ünalan, 2 + 1 ,3,41.0265498,29.0151321
5056,75,80,1,3,2,2,2,0,1,2100000,İstanbul,Üsküdar,Çengelköy, 1 + 1 ,2,41.0265498,29.0151321
5057,85,115,1,8,2,0,8,0,2,2500000,İstanbul,Üsküdar,Bulgurlu, 3 + 1 ,4,41.0265498,29.0151321
5058,70,80,1,4,2,3,33,0,2,2050000,İstanbul,Üsküdar,Bulgurlu, 2 + 1 ,3,41.0265498,29.0151321
5059,80,90,1,5,2,0,23,0,1,2575000,İstanbul,Üsküdar,Cumhuriyet, 3 + 1 ,4,41.0265498,29.0151321
5060,75,100,1,2,2,2,33,0,1,3450000,İstanbul,Üsküdar,Bulgurlu, 3 + 1 ,4,41.0265498,29.0151321
5061,70,80,1,4,2,1,0,0,0,2900000,İstanbul,Üsküdar,Barbaros, 3 + 1 ,4,41.0265498,29.0151321
5062,80,100,1,5,2,4,33,0,1,1850000,İstanbul,Üsküdar,Selimiye, 2 + 1 ,3,41.0265498,29.0151321
5063,70,85,1,7,2,2,0,0,0,2700000,İstanbul,Üsküdar,Bahçelievler, 2 + 1 ,3,41.0265498,29.0151321
5064,70,75,0,7,2,0,0,0,0,1540000,İstanbul,Üsküdar,Selimiye, 2 + 1 ,3,41.0265498,29.0151321
5065,75,85,1,6,2,4,0,0,0,1600000,İstanbul,Üsküdar,Ünalan, 1 + 1 ,2,41.0265498,29.0151321
5066,75,95,1,4,2,2,33,0,2,1750000,İstanbul,Üsküdar,Ünalan, 1 + 1 ,2,41.0265498,29.0151321
5067,90,95,1,3,2,3,33,4,2,3500000,İstanbul,Üsküdar,Çengelköy, 3 + 2 ,5,41.0265498,29.0151321
5068,57,75,1,6,3,2,8,0,2,2750000,İstanbul,Üsküdar,Küçüksu, 2 + 1 ,3,41.0265498,29.0151321
5069,72,95,1,5,3,3,0,0,0,1995000,İstanbul,Üsküdar,Cumhuriyet, 2 + 1 ,3,41.0265498,29.0151321
5070,75,90,1,3,3,0,8,0,2,2950000,İstanbul,Üsküdar,Burhaniye, 2 + 1 ,3,41.0265498,29.0151321
5071,75,90,1,3,3,1,0,0,0,1800000,İstanbul,Üsküdar,Kısıklı, 1 + 1 ,2,41.0265498,29.0151321
5072,77,83,1,5,2,0,0,0,0,1550000,İstanbul,Üsküdar,Zeynep Kamil, 2 + 1 ,3,41.0265498,29.0151321
5073,85,95,1,5,3,1,0,0,0,3000000,İstanbul,Üsküdar,Ünalan, 2 + 1 ,3,41.0265498,29.0151321
5074,90,105,0,4,3,4,33,0,0,3500000,İstanbul,Üsküdar,Bulgurlu, 4 + 2 ,6,41.0265498,29.0151321
5075,80,85,1,6,2,0,0,4,0,3150000,İstanbul,Üsküdar,Bahçelievler, 2 + 1 ,3,41.0265498,29.0151321
5076,100,115,1,5,2,3,2,2,0,1750000,İstanbul,Üsküdar,İcadiye, 3 + 1 ,4,41.0265498,29.0151321
5077,90,95,1,5,2,0,33,4,2,3150000,İstanbul,Üsküdar,Çengelköy, 2 + 1 ,3,41.0265498,29.0151321
5078,70,90,1,7,2,2,0,0,0,3500000,İstanbul,Üsküdar,Salacak, 2 + 1 ,3,41.0265498,29.0151321
5079,55,65,1,4,2,1,3,0,2,3150000,İstanbul,Üsküdar,Bahçelievler, 2 + 1 ,3,41.0265498,29.0151321
5080,100,120,1,15,2,7,0,0,0,2700000,İstanbul,Üsküdar,Bulgurlu, 3 + 1 ,4,41.0265498,29.0151321
5081,70,90,1,7,2,2,0,0,0,2199000,İstanbul,Üsküdar,Bulgurlu, 2 + 1 ,3,41.0265498,29.0151321
5082,90,110,1,4,2,2,0,0,0,2750000,İstanbul,Üsküdar,Çengelköy, 2 + 1 ,3,41.0265498,29.0151321
5083,95,125,1,4,2,2,18,0,3,1320000,İstanbul,Üsküdar,Bulgurlu, 2 + 1 ,3,41.0265498,29.0151321
5084,60,75,1,4,2,1,0,0,0,1325000,İstanbul,Üsküdar,Bulgurlu, 2 + 1 ,3,41.0265498,29.0151321
5085,64,80,1,7,2,2,0,0,0,3600000,İstanbul,Üsküdar,Kirazlıtepe, 2 + 1 ,3,41.0265498,29.0151321
5086,80,95,1,5,2,0,8,0,3,1725000,İstanbul,Üsküdar,Sultantepe, 2 + 1 ,3,41.0265498,29.0151321
5087,98,108,1,5,2,3,1,0,2,2200000,İstanbul,Üsküdar,Bulgurlu, 2 + 1 ,3,41.0265498,29.0151321
5088,80,90,1,5,2,0,28,0,0,2700000,İstanbul,Üsküdar,Ünalan, 2 + 1 ,3,41.0265498,29.0151321
5089,100,120,1,2,2,2,33,0,2,3150000,İstanbul,Üsküdar,Çengelköy, 4 + 1 ,5,41.0265498,29.0151321
5090,100,110,1,3,2,3,0,0,0,2950000,İstanbul,Üsküdar,Mimar Sinan, 3 + 1 ,4,41.0265498,29.0151321
5091,70,90,1,6,2,2,0,0,0,2025000,İstanbul,Üsküdar,Zeynep Kamil, 2 + 1 ,3,41.0265498,29.0151321
5092,65,90,1,8,2,1,0,0,0,3550000,İstanbul,Üsküdar,Çengelköy, 2 + 1 ,3,41.0265498,29.0151321
5093,75,90,1,5,2,1,1,0,2,2500000,İstanbul,Üsküdar,Aziz Mahmut Hüdayi, 3 + 1 ,4,41.0265498,29.0151321
5094,90,110,1,5,3,0,3,1,2,2000000,İstanbul,Üsküdar,Mimar Sinan, 2 + 1 ,3,41.0265498,29.0151321
5095,70,80,1,4,2,2,38,0,2,2700000,İstanbul,Üsküdar,Çengelköy, 2 + 1 ,3,41.0265498,29.0151321
5096,70,85,1,7,2,2,0,0,0,1450000,İstanbul,Üsküdar,Bulgurlu, 1 + 1 ,2,41.0265498,29.0151321
5097,85,95,1,3,3,3,33,0,2,2700000,İstanbul,Üsküdar,Çengelköy, 2 + 1 ,3,41.0265498,29.0151321
5098,75,90,1,3,2,2,8,0,2,2700000,İstanbul,Üsküdar,Çengelköy, 2 + 1 ,3,41.0265498,29.0151321
5099,70,90,1,6,2,2,0,0,0,2700000,İstanbul,Üsküdar,Çengelköy, 2 + 1 ,3,41.0265498,29.0151321
5100,70,90,1,7,2,2,0,0,0,2740000,İstanbul,Üsküdar,Çengelköy, 2 + 1 ,3,41.0265498,29.0151321
5101,90,100,0,5,2,3,33,0,2,2700000,İstanbul,Üsküdar,Bahçelievler, 2 + 1 ,3,41.0265498,29.0151321
5102,65,75,1,7,2,2,0,3,0,2800000,İstanbul,Üsküdar,Cumhuriyet, 3 + 1 ,4,41.0265498,29.0151321
5103,95,110,1,4,2,2,8,0,1,1600000,İstanbul,Üsküdar,Bulgurlu, 2 + 1 ,3,41.0265498,29.0151321
5104,90,100,1,5,2,3,33,0,2,1400000,İstanbul,Üsküdar,Valide-i Atik, 2 + 1 ,3,41.0265498,29.0151321
5105,98,110,1,5,2,0,18,0,1,2739000,İstanbul,Üsküdar,Bahçelievler, 2 + 1 ,3,41.0265498,29.0151321
5106,98,110,1,6,2,0,18,0,1,1830000,İstanbul,Üsküdar,Selami Ali, 3 + 1 ,4,41.0265498,29.0151321
5107,60,70,1,5,2,2,43,0,2,1500000,İstanbul,Üsküdar,Bulgurlu, 2 + 1 ,3,41.0265498,29.0151321
5108,55,60,1,4,2,0,4,0,2,1820000,İstanbul,Üsküdar,Bulgurlu, 3 + 1 ,4,41.0265498,29.0151321
5109,70,80,1,4,2,3,4,0,2,1200000,İstanbul,Üsküdar,Cumhuriyet, 1 + 1 ,2,41.0265498,29.0151321
5110,100,114,1,4,2,4,23,0,2,2150000,İstanbul,Üsküdar,Bulgurlu, 2 + 1 ,3,41.0265498,29.0151321
5111,50,60,1,4,2,4,4,0,1,2650000,İstanbul,Üsküdar,Bulgurlu, 3 + 1 ,4,41.0265498,29.0151321
5112,90,100,1,4,2,0,13,0,2,2570000,İstanbul,Üsküdar,Cumhuriyet, 2 + 1 ,3,41.0265498,29.0151321
5113,85,100,1,8,2,1,23,0,2,2300000,İstanbul,Üsküdar,Bulgurlu, 2 + 1 ,3,41.0265498,29.0151321
5114,50,60,1,4,2,0,8,2,2,2550000,İstanbul,Üsküdar,Cumhuriyet, 2 + 1 ,3,41.0265498,29.0151321
5115,70,75,1,4,2,3,0,0,0,3150000,İstanbul,Üsküdar,Bahçelievler, 2 + 1 ,3,41.0265498,29.0151321
5116,75,85,1,3,2,2,8,0,1,2275000,İstanbul,Üsküdar,Bulgurlu, 2 + 1 ,3,41.0265498,29.0151321
5117,98,110,1,6,2,0,18,0,1,3580000,İstanbul,Üsküdar,Ünalan, 3 + 2 ,5,41.0265498,29.0151321
5118,100,110,1,4,2,0,13,0,2,3500000,İstanbul,Üsküdar,Çengelköy, 2 + 1 ,3,41.0265498,29.0151321
5119,75,80,1,2,2,1,8,0,2,2250000,İstanbul,Üsküdar,Zeynep Kamil, 3 + 1 ,4,41.0265498,29.0151321
5120,73,89,0,5,3,2,0,0,0,1830000,İstanbul,Üsküdar,Valide-i Atik, 3 + 1 ,4,41.0265498,29.0151321
5121,68,92,1,7,3,0,0,0,0,2025000,İstanbul,Üsküdar,Zeynep Kamil, 2 + 1 ,3,41.0265498,29.0151321
5122,83,90,1,5,2,2,0,0,0,2700000,İstanbul,Üsküdar,Bulgurlu, 3 + 1 ,4,41.0265498,29.0151321
5123,75,80,1,5,2,1,33,0,2,2740000,İstanbul,Üsküdar,Çengelköy, 2 + 1 ,3,41.0265498,29.0151321
5124,87,95,0,7,2,5,0,0,0,1350000,İstanbul,Üsküdar,Bulgurlu, 2 + 1 ,3,41.0265498,29.0151321
5125,80,85,1,4,2,2,13,0,0,2100000,İstanbul,Silivri,Alibey, 4 + 1 ,5,41.0742476,28.2481709
5126,80,90,1,5,2,2,18,0,0,1285000,İstanbul,Silivri,Alibey, 3 + 1 ,4,41.0742476,28.2481709
5127,40,45,1,2,2,0,4,0,0,1200000,İstanbul,Silivri,Mimar Sinan, 2 + 1 ,3,41.0742476,28.2481709
5128,90,100,1,5,2,1,0,0,0,1650000,İstanbul,Silivri,Selimpaşa, 2 + 1 ,3,41.0742476,28.2481709
5129,90,110,1,6,2,4,5,4,0,1750000,İstanbul,Silivri,Yeni, 3 + 1 ,4,41.0742476,28.2481709
5130,70,75,1,4,2,0,0,0,2,1600000,İstanbul,Silivri,Mimar Sinan, 2 + 1 ,3,41.0742476,28.2481709
5131,95,110,1,8,2,2,0,4,0,2350000,İstanbul,Silivri,Yeni, 3 + 1 ,4,41.0742476,28.2481709
5132,55,80,1,2,3,2,33,1,0,1600000,İstanbul,Silivri,Yeni, 2 + 1 ,3,41.0742476,28.2481709
5133,90,100,1,3,2,1,0,0,0,900000,İstanbul,Silivri,Piri Mehmet Paşa, 2 + 1 ,3,41.0742476,28.2481709
5134,75,85,0,4,2,1,28,0,2,1800000,İstanbul,Silivri,Yeni, 2 + 1 ,3,41.0742476,28.2481709
5135,93,110,1,5,2,3,0,0,0,1600000,İstanbul,Silivri,Yeni, 3 + 1 ,4,41.0742476,28.2481709
5136,84,98,1,6,2,4,0,0,0,1210000,İstanbul,Silivri,Yeni, 2 + 1 ,3,41.0742476,28.2481709
5137,76,92,1,8,2,1,4,0,2,1290000,İstanbul,Silivri,Alibey, 3 + 1 ,4,41.0742476,28.2481709
5138,70,85,1,4,2,3,0,0,0,3350000,İstanbul,Silivri,Gümüşyaka, 6 + 2 ,8,41.0742476,28.2481709
5139,75,79,1,9,2,2,8,0,2,1300000,İstanbul,Silivri,Yeni, 3 + 1 ,4,41.0742476,28.2481709
5140,70,75,1,15,2,5,8,0,3,1070000,İstanbul,Silivri,Yeni, 2 + 1 ,3,41.0742476,28.2481709
5141,75,85,1,15,2,12,8,0,2,2150000,İstanbul,Silivri,Yeni, 3 + 1 ,4,41.0742476,28.2481709
5142,85,90,1,3,2,2,23,0,1,1580000,İstanbul,Silivri,Yeni, 3 + 1 ,4,41.0742476,28.2481709
5143,70,85,1,2,3,0,28,2,0,1150000,İstanbul,Silivri,Yeni, 2 + 1 ,3,41.0742476,28.2481709
5144,90,100,0,6,2,3,0,0,0,1800000,İstanbul,Silivri,Mimar Sinan, 2 + 1 ,3,41.0742476,28.2481709
5145,95,110,1,5,2,4,0,3,0,1200000,İstanbul,Silivri,Gümüşyaka, 2 + 1 ,3,41.0742476,28.2481709
5146,75,85,1,3,2,0,0,0,0,1850000,İstanbul,Silivri,Yeni, 2 + 1 ,3,41.0742476,28.2481709
5147,90,100,1,3,2,3,0,0,0,1650000,İstanbul,Silivri,Cumhuriyet, 2 + 1 ,3,41.0742476,28.2481709
5148,95,110,1,8,2,6,4,0,2,2100000,İstanbul,Silivri,Alibey, 4 + 1 ,5,41.0742476,28.2481709
5149,100,110,1,3,2,3,8,0,1,2500000,İstanbul,Silivri,Yeni, 3 + 1 ,4,41.0742476,28.2481709
5150,75,85,1,4,2,0,4,0,1,1250000,İstanbul,Silivri,Fatih, 3 + 1 ,4,41.0742476,28.2481709
5151,80,90,0,4,2,4,28,4,2,1250000,İstanbul,Silivri,Piri Mehmet Paşa, 2 + 1 ,3,41.0742476,28.2481709
5152,100,110,1,5,2,2,23,0,2,2600000,İstanbul,Silivri,Yeni, 3 + 1 ,4,41.0742476,28.2481709
5153,75,90,1,6,2,2,2,0,2,1360000,İstanbul,Silivri,Selimpaşa, 2 + 1 ,3,41.0742476,28.2481709
5154,90,118,1,5,2,5,8,0,1,2300000,İstanbul,Silivri,Piri Mehmet Paşa, 3 + 1 ,4,41.0742476,28.2481709
5155,85,95,0,5,2,1,28,0,1,1600000,İstanbul,Silivri,Yeni, 3 + 1 ,4,41.0742476,28.2481709
5156,57,75,1,15,2,0,13,0,1,3000000,İstanbul,Silivri,Yeni, 3 + 1 ,4,41.0742476,28.2481709
5157,90,95,1,6,2,1,28,0,0,1500000,İstanbul,Silivri,Piri Mehmet Paşa, 3 + 1 ,4,41.0742476,28.2481709
5158,98,108,1,5,2,1,4,0,2,1800000,İstanbul,Silivri,Mimar Sinan, 2 + 1 ,3,41.0742476,28.2481709
5159,95,110,1,6,2,1,0,0,0,2820000,İstanbul,Silivri,Mimar Sinan, 3 + 1 ,4,41.0742476,28.2481709
5160,65,75,1,6,2,1,4,1,0,1890000,İstanbul,Silivri,Mimar Sinan, 2 + 1 ,3,41.0742476,28.2481709
5161,95,107,1,5,2,1,0,0,0,1850000,İstanbul,Silivri,Yeni, 2 + 1 ,3,41.0742476,28.2481709
5162,85,95,1,5,2,4,0,0,0,1520000,İstanbul,Silivri,Piri Mehmet Paşa, 3 + 1 ,4,41.0742476,28.2481709
5163,87,102,1,5,2,2,0,0,0,1525000,İstanbul,Silivri,Mimar Sinan, 2 + 1 ,3,41.0742476,28.2481709
5164,90,100,1,6,2,4,0,0,0,1850000,İstanbul,Silivri,Yeni, 1 + 1 ,2,41.0742476,28.2481709
5165,75,80,1,6,2,0,13,0,2,1270000,İstanbul,Gaziosmanpaşa,Merkez, 3 + 1 ,4,41.0578055,28.912291
5166,75,85,1,5,2,3,4,4,2,3250000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 3 + 1 ,4,41.0578055,28.912291
5167,90,110,1,4,2,0,18,1,1,1800000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 2 + 1 ,3,41.0578055,28.912291
5168,88,110,1,20,2,13,5,0,1,1930000,İstanbul,Gaziosmanpaşa,Yeni Mahalle, 4 + 2 ,6,41.0578055,28.912291
5169,75,90,1,5,2,4,28,0,2,1350000,İstanbul,Gaziosmanpaşa,Yıldıztabya, 2 + 1 ,3,41.0578055,28.912291
5170,90,95,1,3,2,3,28,0,0,1650000,İstanbul,Gaziosmanpaşa,Karlıtepe, 2 + 1 ,3,41.0578055,28.912291
5171,75,85,1,4,2,4,13,0,0,1800000,İstanbul,Gaziosmanpaşa,Karlıtepe, 4 + 1 ,5,41.0578055,28.912291
5172,65,80,1,4,2,1,0,1,0,2270000,İstanbul,Gaziosmanpaşa,Merkez, 3 + 1 ,4,41.0578055,28.912291
5173,80,88,1,4,2,2,1,0,2,1650000,İstanbul,Gaziosmanpaşa,Merkez, 3 + 1 ,4,41.0578055,28.912291
5174,85,100,1,5,2,2,8,0,2,1550000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 2 + 1 ,3,41.0578055,28.912291
5175,85,97,1,15,2,1,13,0,2,1650000,İstanbul,Gaziosmanpaşa,Merkez, 2 + 1 ,3,41.0578055,28.912291
5176,80,90,1,5,2,1,23,3,2,3100000,İstanbul,Gaziosmanpaşa,Sarıgöl, 4 + 1 ,5,41.0578055,28.912291
5177,90,100,1,5,1,2,18,0,0,1450000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 3 + 1 ,4,41.0578055,28.912291
5178,85,95,1,5,2,1,8,0,1,2480000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 4 + 1 ,5,41.0578055,28.912291
5179,70,85,0,5,2,0,13,0,1,1600000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 3 + 1 ,4,41.0578055,28.912291
5180,70,80,1,5,2,0,2,3,1,1499000,İstanbul,Gaziosmanpaşa,Yeni Mahalle, 3 + 1 ,4,41.0578055,28.912291
5181,70,90,1,5,2,1,0,0,0,2950000,İstanbul,Gaziosmanpaşa,Pazariçi, 5 + 1 ,6,41.0578055,28.912291
5182,75,85,1,5,2,2,23,0,0,2000000,İstanbul,Gaziosmanpaşa,Merkez, 2 + 1 ,3,41.0578055,28.912291
5183,95,105,1,5,2,2,13,0,1,1890000,İstanbul,Gaziosmanpaşa,Merkez, 3 + 1 ,4,41.0578055,28.912291
5184,80,85,1,5,2,3,8,0,2,1080000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 2 + 1 ,3,41.0578055,28.912291
5185,80,95,1,6,2,1,8,0,2,1790000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 2 + 1 ,3,41.0578055,28.912291
5186,90,110,1,6,2,0,13,0,2,1385000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 2 + 1 ,3,41.0578055,28.912291
5187,75,88,1,5,2,1,13,0,2,1500000,İstanbul,Gaziosmanpaşa,Merkez, 3 + 1 ,4,41.0578055,28.912291
5188,80,85,1,5,1,0,13,0,1,2350000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 4 + 2 ,6,41.0578055,28.912291
5189,100,110,1,10,2,0,8,0,0,935000,İstanbul,Gaziosmanpaşa,Karadeniz, 2 + 1 ,3,41.0578055,28.912291
5190,78,90,0,5,2,0,33,0,1,2300000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 3 + 1 ,4,41.0578055,28.912291
5191,54,72,1,5,3,0,13,0,2,2900000,İstanbul,Gaziosmanpaşa,Barbaros Hayrettinpaşa, 2 + 1 ,3,41.0578055,28.912291
5192,92,100,1,15,3,5,8,1,0,2345000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 3 + 1 ,4,41.0578055,28.912291
5193,90,100,1,4,2,1,0,1,0,3270000,İstanbul,Gaziosmanpaşa,Karadeniz, 1 + 1 ,2,41.0578055,28.912291
5194,80,90,1,4,2,2,1,1,2,2250000,İstanbul,Gaziosmanpaşa,Merkez, 2 + 1 ,3,41.0578055,28.912291
5195,70,75,1,20,3,10,8,2,0,2450000,İstanbul,Gaziosmanpaşa,Barbaros Hayrettinpaşa, 3 + 2 ,5,41.0578055,28.912291
5196,95,125,1,3,2,0,8,4,0,3550000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 5 + 2 ,7,41.0578055,28.912291
5197,75,85,1,3,2,2,0,4,0,2250000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 2 + 1 ,3,41.0578055,28.912291
5198,90,100,1,5,2,1,0,4,0,1950000,İstanbul,Gaziosmanpaşa,Merkez, 1 + 1 ,2,41.0578055,28.912291
5199,50,65,0,5,3,4,2,2,2,1300000,İstanbul,Gaziosmanpaşa,Merkez, 2 + 1 ,3,41.0578055,28.912291
5200,70,85,0,5,2,2,28,0,2,2850000,İstanbul,Gaziosmanpaşa,Sarıgöl, 3 + 1 ,4,41.0578055,28.912291
5201,85,100,1,3,2,0,0,4,0,3000000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 2 + 1 ,3,41.0578055,28.912291
5202,85,90,1,5,2,1,0,0,0,1350000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 2 + 1 ,3,41.0578055,28.912291
5203,90,95,1,5,2,3,13,0,1,2450000,İstanbul,Gaziosmanpaşa,Sarıgöl, 2 + 1 ,3,41.0578055,28.912291
5204,50,60,1,10,2,3,8,0,2,2750000,İstanbul,Gaziosmanpaşa,Sarıgöl, 2 + 1 ,3,41.0578055,28.912291
5205,100,108,1,15,3,4,1,0,2,2175000,İstanbul,Gaziosmanpaşa,Fevzi Çakmak, 2 + 1 ,3,41.0578055,28.912291
5206,80,85,1,10,2,4,8,0,1,2500000,İstanbul,Gaziosmanpaşa,Merkez, 4 + 2 ,6,41.0578055,28.912291
5207,100,120,0,1,2,1,13,0,1,1350000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 3 + 1 ,4,41.0578055,28.912291
5208,77,80,1,15,3,2,1,0,2,2250000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 2 + 1 ,3,41.0578055,28.912291
5209,95,100,1,15,2,1,8,0,2,1600000,İstanbul,Gaziosmanpaşa,Kazım Karabekir, 2 + 1 ,3,41.0578055,28.912291
5210,95,98,1,5,2,2,13,0,0,3600000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 2 + 1 ,3,41.0578055,28.912291
5211,85,90,1,5,2,1,0,0,0,2070000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 2 + 1 ,3,41.0578055,28.912291
5212,100,110,1,4,2,3,8,0,0,775000,İstanbul,Gaziosmanpaşa,Merkez, 2 + 1 ,3,41.0578055,28.912291
5213,65,80,1,4,2,0,23,0,3,2100000,İstanbul,Gaziosmanpaşa,Sarıgöl, 2 + 1 ,3,41.0578055,28.912291
5214,90,105,1,5,2,4,23,0,2,1250000,İstanbul,Gaziosmanpaşa,Karadeniz, 2 + 1 ,3,41.0578055,28.912291
5215,100,110,1,4,2,1,8,0,2,1950000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 4 + 1 ,5,41.0578055,28.912291
5216,80,90,1,5,2,0,18,3,2,1599000,İstanbul,Gaziosmanpaşa,Sarıgöl, 2 + 1 ,3,41.0578055,28.912291
5217,85,95,1,4,2,1,0,0,0,2650000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 4 + 1 ,5,41.0578055,28.912291
5218,85,90,1,5,2,3,18,0,1,705000,İstanbul,Gaziosmanpaşa,Şemsipaşa, 1 + 1 ,2,41.0578055,28.912291
5219,80,90,1,4,2,0,8,0,2,1300000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 2 + 1 ,3,41.0578055,28.912291
5220,60,70,1,4,2,0,13,1,2,1750000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 4 + 1 ,5,41.0578055,28.912291
5221,88,107,1,10,2,10,0,0,0,2700000,İstanbul,Gaziosmanpaşa,Sarıgöl, 3 + 1 ,4,41.0578055,28.912291
5222,72,88,1,10,2,6,0,0,0,1750000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 2 + 1 ,3,41.0578055,28.912291
5223,79,87,1,10,2,7,0,0,0,2200000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 3 + 1 ,4,41.0578055,28.912291
5224,80,90,1,5,2,1,0,4,0,2750000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 4 + 2 ,6,41.0578055,28.912291
5225,75,80,1,5,2,1,0,0,0,800000,İstanbul,Gaziosmanpaşa,Şemsipaşa, 1 + 1 ,2,41.0578055,28.912291
5226,68,79,1,5,1,0,23,0,2,2950000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 4 + 2 ,6,41.0578055,28.912291
5227,70,90,0,3,2,3,33,0,1,2350000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 4 + 2 ,6,41.0578055,28.912291
5228,88,110,1,5,2,0,13,0,2,2800000,İstanbul,Gaziosmanpaşa,Karadeniz, 1 + 1 ,2,41.0578055,28.912291
5229,70,92,1,20,2,4,4,0,2,2199000,İstanbul,Gaziosmanpaşa,Hürriyet, 5 + 1 ,6,41.0578055,28.912291
5230,85,100,1,5,2,0,13,0,1,600000,İstanbul,Gaziosmanpaşa,Yeni Mahalle, 2 + 1 ,3,41.0578055,28.912291
5231,90,100,1,15,2,5,0,0,0,1800000,İstanbul,Gaziosmanpaşa,Merkez, 2 + 1 ,3,41.0578055,28.912291
5232,90,95,1,5,2,1,8,0,0,820000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 1 + 1 ,2,41.0578055,28.912291
5233,80,90,1,5,0,-1,13,0,1,1980000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 4 + 1 ,5,41.0578055,28.912291
5234,95,110,1,5,2,1,18,0,1,1175000,İstanbul,Gaziosmanpaşa,Merkez, 2 + 1 ,3,41.0578055,28.912291
5235,70,85,1,5,2,1,3,0,0,1650000,İstanbul,Gaziosmanpaşa,Merkez, 4 + 1 ,5,41.0578055,28.912291
5236,85,90,1,5,2,1,18,0,3,1240000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 2 + 1 ,3,41.0578055,28.912291
5237,95,110,1,5,2,1,18,4,1,1970000,İstanbul,Gaziosmanpaşa,Mevlana, 3 + 1 ,4,41.0578055,28.912291
5238,80,90,1,5,2,1,1,0,2,900000,İstanbul,Gaziosmanpaşa,Karadeniz, 2 + 1 ,3,41.0578055,28.912291
5239,100,145,1,5,2,5,23,0,2,2200000,İstanbul,Gaziosmanpaşa,Sarıgöl, 2 + 1 ,3,41.0578055,28.912291
5240,95,108,1,15,2,13,8,0,2,3350000,İstanbul,Gaziosmanpaşa,Sarıgöl, 3 + 1 ,4,41.0578055,28.912291
5241,96,108,1,15,2,12,3,0,2,2450000,İstanbul,Gaziosmanpaşa,Fevzi Çakmak, 2 + 1 ,3,41.0578055,28.912291
5242,71,90,1,15,2,11,4,0,2,3050000,İstanbul,Gaziosmanpaşa,Mevlana, 3 + 1 ,4,41.0578055,28.912291
5243,80,90,1,5,2,1,8,0,2,2725000,İstanbul,Gaziosmanpaşa,Bağlarbaşı, 3 + 2 ,5,41.0578055,28.912291
5244,95,105,1,3,2,1,0,0,0,1750000,İstanbul,Gaziosmanpaşa,Mevlana, 2 + 1 ,3,41.0578055,28.912291
5245,85,90,1,5,2,1,5,0,1,1780000,İstanbul,Gaziosmanpaşa,Sarıgöl, 2 + 1 ,3,41.0578055,28.912291
5246,100,125,0,15,2,18,8,0,2,2650000,İstanbul,Gaziosmanpaşa,Merkez, 4 + 2 ,6,41.0578055,28.912291
5247,100,125,1,15,3,0,8,1,1,1750000,İstanbul,Gaziosmanpaşa,Yıldıztabya, 2 + 1 ,3,41.0578055,28.912291
5248,90,110,1,4,2,0,0,0,0,2270000,İstanbul,Gaziosmanpaşa,Sarıgöl, 3 + 1 ,4,41.0578055,28.912291
